ep_id,birthdate,birthdate_backup,pos,height,weight,birthplace,nation,handedness,date_retrieved,source
333546,2000-03-01,01-Mar-00,LW/RW,"6'1"" / 186 cm",194 lbs / 88 kg,"Langnau im Emmental, SUI",Switzerland,L,2022-08-26,https://www.eliteprospects.com/player/333546/jeremi-gerber
276197,2000-06-23,23-Jun-00,D,"6'3"" / 191 cm",203 lbs / 92 kg,"Scottsdale, AZ, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/276197/matt-kessel
244859,1999-07-03,03-Jul-99,LW/RW,"6'0"" / 182 cm",181 lbs / 82 kg,"Gislaved, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/244859/filip-sveningsson
189422,1997-03-26,26-Mar-97,C/LW,"6'4"" / 192 cm",203 lbs / 92 kg,"Delta, BC, CAN","Czechia
    
            / 
            Canada",R,2022-08-26,https://www.eliteprospects.com/player/189422/adam-musil
272217,1998-09-20,20-Sep-98,D,"6'2"" / 188 cm",218 lbs / 99 kg,"St. Louis, MO, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/272217/luke-martin
529397,2003-01-09,09-Jan-03,G,"6'1"" / 185 cm",183 lbs / 83 kg,"Trois-Rivieres, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/529397/william-rousseau
243387,1998-07-29,29-Jul-98,D,"5'11"" / 180 cm",174 lbs / 79 kg,"Hingham, MA, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/243387/luke-mcinnis
230171,1996-07-21,21-Jul-96,RW/LW,"5'9"" / 175 cm",183 lbs / 83 kg,"Moskva, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/230171/pavel-poryadin
234647,1997-11-23,23-Nov-97,RW,"6'2"" / 188 cm",209 lbs / 95 kg,"Sioux Falls, SD, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/234647/walker-duehr
553221,2003-12-26,26-Dec-03,F,"6'2"" / 187 cm",190 lbs / 86 kg,"Yorktown Heights, NY, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/553221/michael-emerson
111641,1996-05-16,16-May-96,D,"6'2"" / 187 cm",196 lbs / 89 kg,"Gislaved, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/111641/petter-hansson
275579,1999-03-17,17-Mar-99,D,"6'3"" / 191 cm",185 lbs / 84 kg,"St-Laurent, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/275579/alexander-krief
496757,2001-07-15,15-Jul-01,C,"6'0"" / 183 cm",168 lbs / 76 kg,"Robbinsdale, MN, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/496757/garrett-pinoniemi
272426,2000-07-28,28-Jul-00,LW,"6'0"" / 182 cm",181 lbs / 82 kg,"Prerov, CZE",Czechia,L,2022-08-26,https://www.eliteprospects.com/player/272426/karel-plasek
568044,2002-09-25,25-Sep-02,D,"6'1"" / 185 cm",187 lbs / 85 kg,"Togliatti, RUS",Russia,R,2022-08-26,https://www.eliteprospects.com/player/568044/dmitri-kostenko
645305,2004-02-19,19-Feb-04,F,"6'0"" / 183 cm",192 lbs / 87 kg,-,Norway,L,2022-08-26,https://www.eliteprospects.com/player/645305/kasper-magnussen
584833,2004-09-11,11-Sep-04,G,"6'3"" / 191 cm",183 lbs / 83 kg,"Coaldale, AB, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/584833/ty-young
537864,2003-04-21,21-Apr-03,F,"6'0"" / 183 cm",190 lbs / 86 kg,"North Vancouver, BC, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/537864/finlay-williams
417502,2002-01-02,02-Jan-02,C,"6'2"" / 188 cm",190 lbs / 86 kg,"Muskegon, MI, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/417502/tanner-latsch
266154,1996-05-26,26-May-96,D,"6'2"" / 188 cm",214 lbs / 97 kg,"Crown Point, IN, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/266154/ryan-jones
247061,1998-08-29,29-Aug-98,D,"6'3"" / 191 cm",229 lbs / 104 kg,"Nanaimo, BC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/247061/josh-anderson
433810,2001-01-23,23-Jan-01,C,"5'11"" / 180 cm",185 lbs / 84 kg,"Millis, MA, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/433810/patrick-moynihan
428179,2002-10-03,03-Oct-02,LW,"6'1"" / 185 cm",205 lbs / 93 kg,"Praha, CZE",Czechia,L,2022-08-26,https://www.eliteprospects.com/player/428179/michal-klimo
238752,1997-09-17,17-Sep-97,C,"6'1"" / 185 cm",181 lbs / 82 kg,"Flesherton, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/238752/kyle-betts
286940,2001-11-15,15-Nov-01,RW,"5'11"" / 180 cm",185 lbs / 84 kg,"London, GBR",Canada,R,2022-08-26,https://www.eliteprospects.com/player/286940/tristen-robins
245164,1997-02-20,20-Feb-97,G,"6'4"" / 193 cm",194 lbs / 88 kg,"Kanata, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/245164/connor-hicks
471038,2004-05-04,04-May-04,C,"6'3"" / 190 cm",203 lbs / 92 kg,"Falun, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/471038/erik-olhans-lind
595293,2005-02-08,08-Feb-05,LW,"6'0"" / 182 cm",176 lbs / 80 kg,"Nitra, SVK",Slovakia,L,2022-08-26,https://www.eliteprospects.com/player/595293/ondrej-molnar
276501,1999-06-21,21-Jun-99,C/RW,"6'0"" / 184 cm",174 lbs / 79 kg,"Arisdorf, SUI",Switzerland,R,2022-08-26,https://www.eliteprospects.com/player/276501/nicolas-muller
284916,1999-03-31,31-Mar-99,C/LW,"6'0"" / 183 cm",187 lbs / 85 kg,"Mercier, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/284916/felix-bibeau
390207,2003-05-05,05-May-03,D,"6'1"" / 185 cm",181 lbs / 82 kg,"Kentville, NS, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/390207/cameron-whynot
236818,1998-03-24,24-Mar-98,G,"6'3"" / 190 cm",207 lbs / 94 kg,"Visp, SUI",Switzerland,L,2022-08-26,https://www.eliteprospects.com/player/236818/matteo-ritz
241374,2000-02-28,28-Feb-00,D,"6'4"" / 193 cm",190 lbs / 86 kg,"Rouyn-Noranda, QC, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/241374/xavier-bouchard
284097,1999-11-16,16-Nov-99,C/LW,"6'0"" / 183 cm",198 lbs / 90 kg,"Canton, MI, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/284097/paul-cotter
586609,2003-03-07,07-Mar-03,D,"6'0"" / 183 cm",185 lbs / 84 kg,"Westwood, MA, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/586609/matthew-fusco
396889,2001-05-15,15-May-01,C,"6'3"" / 191 cm",170 lbs / 77 kg,"Tyumen, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/396889/danil-bashkirov
565737,2004-01-19,19-Jan-04,D,"5'9"" / 175 cm",150 lbs / 68 kg,"Saskatoon, SK, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/565737/logan-mccutcheon
233573,1998-10-29,29-Oct-98,G,"6'6"" / 197 cm",194 lbs / 88 kg,"Lemont, IL, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/233573/vinnie-purpura
464788,2003-02-05,05-Feb-03,C,"5'7"" / 171 cm",154 lbs / 70 kg,"Chicago, IL, USA","USA
    
            / 
            Canada",R,2022-08-26,https://www.eliteprospects.com/player/464788/colby-saganiuk
201535,1999-08-19,19-Aug-99,D,"6'0"" / 183 cm",196 lbs / 89 kg,"Quebec, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/201535/antoine-crete-belzile
268659,1998-08-08,08-Aug-98,D,"6'2"" / 188 cm",196 lbs / 89 kg,"Barrie, ON, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/268659/matt-brassard
549080,2004-04-28,28-Apr-04,LW/C,"5'10"" / 178 cm",174 lbs / 79 kg,"London, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/549080/beau-jelsma
330886,2000-01-16,16-Jan-00,C/RW,"6'2"" / 188 cm",187 lbs / 85 kg,"Karlstad, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/330886/carl-berglund
95507,1996-09-28,28-Sep-96,C/LW,"6'1"" / 185 cm",165 lbs / 75 kg,"Dusseldorf, GER",Germany,L,2022-08-26,https://www.eliteprospects.com/player/95507/maximilian-kammerer
495921,2002-07-02,02-Jul-02,D,"5'10"" / 178 cm",181 lbs / 82 kg,"Moorhead, MN, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/495921/luke-gramer
335280,2000-07-04,04-Jul-00,C,"6'4"" / 193 cm",205 lbs / 93 kg,"Hearst, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/335280/max-grondin
196789,1997-02-14,14-Feb-97,D,"6'0"" / 183 cm",190 lbs / 86 kg,"Crystal Lake, IL, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/196789/tory-dello
418410,2001-03-15,15-Mar-01,LW,"6'4"" / 193 cm",198 lbs / 90 kg,"London, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/418410/navrin-mutter
226438,1998-04-27,27-Apr-98,D,"6'6"" / 197 cm",212 lbs / 96 kg,"Canton, NY, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/226438/j.d.-greenway
794486,2004-02-09,09-Feb-04,D,"6'2"" / 187 cm",196 lbs / 89 kg,"Polotsk, BLR",Belarus,L,2022-08-26,https://www.eliteprospects.com/player/794486/vladislav-pashuto
317885,2000-06-09,09-Jun-00,C/LW,"6'1"" / 186 cm",207 lbs / 94 kg,"Peterborough, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/317885/barrett-hayton
229606,1997-05-15,15-May-97,LW,"6'2"" / 188 cm",201 lbs / 91 kg,"Darien, CT, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/229606/john-mcdermott
375630,2000-04-26,26-Apr-00,G,"6'0"" / 183 cm",183 lbs / 83 kg,"Kazan, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/375630/amir-miftakhov
472420,2002-02-06,06-Feb-02,D,"6'2"" / 187 cm",194 lbs / 88 kg,"Pardubice, CZE",Czechia,R,2022-08-26,https://www.eliteprospects.com/player/472420/michal-hradek
296636,2002-01-03,03-Jan-02,C,"5'10"" / 178 cm",174 lbs / 79 kg,"Houston, TX, USA","USA
    
            / 
            Canada",L,2022-08-26,https://www.eliteprospects.com/player/296636/thomas-bordeleau
247224,1999-03-21,21-Mar-99,LW,"5'11"" / 180 cm",194 lbs / 88 kg,"Decin, CZE",Czechia,L,2022-08-26,https://www.eliteprospects.com/player/247224/michal-stinil
169098,1995-11-05,05-Nov-95,C/LW,"6'1"" / 186 cm",190 lbs / 86 kg,"Moskva, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/169098/alexander-a.-sharov
363872,2000-07-06,06-Jul-00,C/LW,"6'2"" / 188 cm",201 lbs / 91 kg,"Pori, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/363872/jesperi-kotkaniemi
561331,2004-08-16,16-Aug-04,F,"5'10"" / 178 cm",157 lbs / 71 kg,"Surrey, BC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/561331/kyle-chyzowski
226921,1999-06-25,25-Jun-99,LW,"5'9"" / 175 cm",174 lbs / 79 kg,"Langley, BC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/226921/james-malm
476039,2003-12-18,18-Dec-03,D,"6'1"" / 185 cm",190 lbs / 86 kg,"Sault Ste. Marie, MI, USA","USA
    
            / 
            Canada",L,2022-08-26,https://www.eliteprospects.com/player/476039/tyler-dunbar
626544,2004-01-26,26-Jan-04,C,"6'2"" / 188 cm",190 lbs / 86 kg,"Fort Erie, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/626544/owen-mehlenbacher
638635,2004-04-22,22-Apr-04,C/RW,"6'0"" / 184 cm",152 lbs / 69 kg,-,Finland,R,2022-08-26,https://www.eliteprospects.com/player/638635/venni-tolppola
512236,2003-04-28,28-Apr-03,F,"6'0"" / 182 cm",165 lbs / 75 kg,"Dubuque, IA, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/512236/andrew-king
305432,2001-05-14,14-May-01,C,"5'11"" / 180 cm",176 lbs / 80 kg,"Orlando, FL, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/305432/jack-hughes
242584,1997-01-13,13-Jan-97,D,"6'1"" / 185 cm",201 lbs / 91 kg,"Yaroslavl, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/242584/ivan-provorov
122954,1997-05-15,15-May-97,D,"5'10"" / 178 cm",183 lbs / 83 kg,"Rovaniemi, FIN",Finland,R,2022-08-26,https://www.eliteprospects.com/player/122954/vili-saarijarvi
522140,2001-10-11,11-Oct-01,D,"6'1"" / 185 cm",183 lbs / 83 kg,-,Russia,L,2022-08-26,https://www.eliteprospects.com/player/522140/daniil-l.-zaitsev
423703,2002-04-15,15-Apr-02,C/LW,"6'1"" / 186 cm",187 lbs / 85 kg,"Goteborg, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/423703/william-hallen
481704,2001-06-16,16-Jun-01,G,"6'0"" / 183 cm",198 lbs / 90 kg,"Calgary, AB, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/481704/matt-davis
290146,2001-06-08,08-Jun-01,G,"6'1"" / 185 cm",185 lbs / 84 kg,"Saint-Hyacinthe, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/290146/jonathan-lemieux
427900,2002-06-03,03-Jun-02,D,"6'3"" / 191 cm",203 lbs / 92 kg,"Praha, CZE",Czechia,R,2022-08-26,https://www.eliteprospects.com/player/427900/michael-krutil
285257,2000-04-22,22-Apr-00,C/RW,"6'1"" / 185 cm",174 lbs / 79 kg,"Trenton, MI, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/285257/chase-mclane
479813,2003-09-04,04-Sep-03,G,"6'1"" / 185 cm",185 lbs / 84 kg,"Perth, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/479813/patrick-leaver
290129,2001-01-05,05-Jan-01,D,"5'11"" / 180 cm",174 lbs / 79 kg,"Anaheim, CA, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/290129/cam-york
707283,2004-04-01,01-Apr-04,G,"6'0"" / 182 cm",168 lbs / 76 kg,-,Russia,R,2022-08-26,https://www.eliteprospects.com/player/707283/sergei-murashov
284005,1999-06-01,01-Jun-99,RW,"6'0"" / 183 cm",190 lbs / 86 kg,"Zion, IL, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/284005/cole-coskey
283918,2000-01-04,04-Jan-00,D,"5'10"" / 178 cm",179 lbs / 81 kg,"Mequon, WI, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/283918/spencer-stastney
240726,1998-08-28,28-Aug-98,D,"6'3"" / 191 cm",187 lbs / 85 kg,"Sundbyberg, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/240726/hugo-danielsson
475247,2003-02-10,10-Feb-03,C,"6'1"" / 185 cm",174 lbs / 79 kg,"Sudbury, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/475247/max-mccue
670882,2004-08-15,15-Aug-04,RW,"6'1"" / 185 cm",172 lbs / 78 kg,"Jacksonville, FL, USA","USA
    
            / 
            Canada",R,2022-08-26,https://www.eliteprospects.com/player/670882/jake-richard
711932,2005-01-02,02-Jan-05,C/W,"6'2"" / 187 cm",190 lbs / 86 kg,"Fribourg, SUI","Switzerland
    
            / 
            Denmark",L,2022-08-26,https://www.eliteprospects.com/player/711932/valdemar-william-hull
372048,2001-03-12,12-Mar-01,LW,"6'0"" / 183 cm",181 lbs / 82 kg,"Sault Ste. Marie, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/372048/nicholas-porco
392063,2000-10-03,03-Oct-00,D,"6'4"" / 194 cm",203 lbs / 92 kg,"Togliatti, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/392063/vadim-antipin
570743,2004-07-11,11-Jul-04,D,"6'0"" / 183 cm",185 lbs / 84 kg,"Montreal, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/570743/francesco-iasenza
512365,2003-02-13,13-Feb-03,F,"5'8"" / 172 cm",165 lbs / 75 kg,"Flower Mound, TX, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/512365/evan-werner
119271,1996-10-10,10-Oct-96,D,"6'3"" / 191 cm",207 lbs / 94 kg,"Prince Albert, SK, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/119271/ryan-pilon
234764,1999-03-18,18-Mar-99,LW,"5'9"" / 175 cm",172 lbs / 78 kg,"Poprad, SVK",Slovakia,L,2022-08-26,https://www.eliteprospects.com/player/234764/patrik-hrehorcak
85491,1996-10-22,22-Oct-96,D,"6'4"" / 194 cm",207 lbs / 94 kg,"Villingen-Schwenningen, GER",Germany,R,2022-08-26,https://www.eliteprospects.com/player/85491/kai-wissmann
529248,2003-01-05,05-Jan-03,LW,"6'0"" / 183 cm",181 lbs / 82 kg,"Scarborough, ON, CAN","Canada
    
            / 
            Switzerland",L,2022-08-26,https://www.eliteprospects.com/player/529248/brennan-othmann
417254,2002-04-27,27-Apr-02,G,"6'2"" / 187 cm",190 lbs / 86 kg,"Germantown, WI, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/417254/noah-grannan
709146,2005-08-23,23-Aug-05,G,"6'2"" / 189 cm",183 lbs / 83 kg,"Novosibirsk, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/709146/yegor-zavragin
316647,2000-01-26,26-Jan-00,C/RW,"6'2"" / 187 cm",185 lbs / 84 kg,"Liberec, CZE",Czechia,R,2022-08-26,https://www.eliteprospects.com/player/316647/jan-sir
292750,1999-04-30,30-Apr-99,RW,"6'0"" / 182 cm",181 lbs / 82 kg,"Arvidsjaur, SWE",Sweden,R,2022-08-26,https://www.eliteprospects.com/player/292750/linus-andersson
475290,2002-02-24,24-Feb-02,D,"6'0"" / 183 cm",174 lbs / 79 kg,"Calgary, AB, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/475290/ben-zloty
286948,1999-01-01,01-Jan-99,C,"5'10"" / 178 cm",181 lbs / 82 kg,"Ottawa, ON, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/286948/greg-meireles
476602,2002-11-21,21-Nov-02,G,"6'6"" / 197 cm",209 lbs / 95 kg,"Hamilton, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/476602/sebastian-cossa
273830,2000-03-28,28-Mar-00,C/LW,"6'0"" / 184 cm",170 lbs / 77 kg,"Praha, CZE",Czechia,L,2022-08-26,https://www.eliteprospects.com/player/273830/jakub-lauko
620321,2004-04-08,08-Apr-04,D,"6'1"" / 185 cm",181 lbs / 82 kg,"Moskva, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/620321/artyom-duda
300602,1999-03-27,27-Mar-99,G,"6'2"" / 188 cm",205 lbs / 93 kg,"Oakville, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/300602/christian-propp
481531,2002-08-22,22-Aug-02,G,"6'5"" / 195 cm",187 lbs / 85 kg,"Cranberry Township, PA, USA","USA
    
            / 
            Canada",L,2022-08-26,https://www.eliteprospects.com/player/481531/aidan-campbell
423552,2003-11-05,05-Nov-03,D,"6'2"" / 189 cm",198 lbs / 90 kg,"Goteborg, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/423552/filip-maniscalchi
571946,2004-05-06,06-May-04,D,"5'10"" / 177 cm",161 lbs / 73 kg,"Gilbert, AZ, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/571946/jake-livanavage
673794,2004-08-19,19-Aug-04,C,"5'10"" / 177 cm",170 lbs / 77 kg,"Windham, NH, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/673794/jackson-kyrkostas
450906,2001-03-15,15-Mar-01,G,"6'4"" / 192 cm",196 lbs / 89 kg,"Moskva, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/450906/vadim-zherenko
620270,2004-01-25,25-Jan-04,G,"6'5"" / 195 cm",234 lbs / 106 kg,"Jyvaskyla, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/620270/topias-leinonen
273154,1999-02-26,26-Feb-99,LW,"5'9"" / 175 cm",154 lbs / 70 kg,"Saline, MI, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/273154/brandon-kruse
273677,1999-02-26,26-Feb-99,C,"6'0"" / 183 cm",190 lbs / 86 kg,"Waterloo, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/273677/ben-jones
239362,1997-04-04,04-Apr-97,C/LW,"6'0"" / 183 cm",185 lbs / 84 kg,"Riga, LAT",Latvia,L,2022-08-26,https://www.eliteprospects.com/player/239362/martins-dzierkals
475841,2003-05-05,05-May-03,D,"6'2"" / 188 cm",198 lbs / 90 kg,"Regina, SK, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/475841/corson-ceulemans
225022,1997-07-09,09-Jul-97,C,"6'3"" / 191 cm",190 lbs / 86 kg,"Parker, TX, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/225022/david-cotton
619016,2005-05-25,25-May-05,D,"6'5"" / 195 cm",203 lbs / 92 kg,"Liberec, CZE",Czechia,L,2022-08-26,https://www.eliteprospects.com/player/619016/jakub-dvorak
297962,1999-02-13,13-Feb-99,LW,"5'11"" / 180 cm",165 lbs / 75 kg,"Gloucester, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/297962/nick-mchugh
252712,2002-01-05,05-Jan-02,W/C,"6'1"" / 185 cm",172 lbs / 78 kg,"Dallas, TX, USA","USA
    
            / 
            Canada",L,2022-08-26,https://www.eliteprospects.com/player/252712/cross-hanas
272221,1998-02-11,11-Feb-98,C/LW,"6'3"" / 191 cm",209 lbs / 95 kg,"St. Louis, MO, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/272221/trent-frederic
382866,2000-06-20,20-Jun-00,G,"6'3"" / 191 cm",181 lbs / 82 kg,"St-Cyprien, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/382866/zachary-emond
518275,2002-11-26,26-Nov-02,D,"6'0"" / 183 cm",168 lbs / 76 kg,"Concord, NH, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/518275/nate-benoit
216102,1999-07-30,30-Jul-99,C/RW,"6'2"" / 189 cm",185 lbs / 84 kg,"Halifax, NS, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/216102/shane-bowers
333802,2000-01-25,25-Jan-00,C,"6'1"" / 185 cm",185 lbs / 84 kg,"Niagara-on-the-Lake, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/333802/hunter-holmes
620324,2004-03-18,18-Mar-04,D,"6'2"" / 188 cm",190 lbs / 86 kg,"Omsk, RUS",Russia,R,2022-08-26,https://www.eliteprospects.com/player/620324/artyom-barabosha
153634,1997-02-26,26-Feb-97,W/C,"6'0"" / 183 cm",181 lbs / 82 kg,"Geneve, SUI",Switzerland,R,2022-08-26,https://www.eliteprospects.com/player/153634/damien-riat
204243,1996-09-24,24-Sep-96,C,"6'1"" / 185 cm",207 lbs / 94 kg,"Waterloo, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/204243/brandon-lindberg
320295,2001-06-01,01-Jun-01,LW,"6'0"" / 183 cm",185 lbs / 84 kg,"St. John's, NL, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/320295/brett-budgell
285679,1997-01-05,05-Jan-97,C,"6'3"" / 190 cm",205 lbs / 93 kg,"Ufa, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/285679/mikhail-vorobyov
620332,2004-01-29,29-Jan-04,F,"6'4"" / 192 cm",231 lbs / 105 kg,"Engels, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/620332/roman-makarov
265119,1997-04-20,20-Apr-97,LW,"5'9"" / 176 cm",168 lbs / 76 kg,"Moskva, RUS",Russia,R,2022-08-26,https://www.eliteprospects.com/player/265119/pavel-podluboshnov
241023,1997-10-17,17-Oct-97,C/LW,"5'10"" / 178 cm",187 lbs / 85 kg,"Kingston, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/241023/hayden-verbeek
199750,1998-09-22,22-Sep-98,RW,"5'7"" / 170 cm",159 lbs / 72 kg,"Mikkeli, FIN",Finland,R,2022-08-26,https://www.eliteprospects.com/player/199750/jerry-turkulainen
473175,2003-02-05,05-Feb-03,RW,"6'0"" / 183 cm",190 lbs / 86 kg,"Pitea, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/473175/simon-robertsson
247398,1999-02-24,24-Feb-99,G,"6'2"" / 187 cm",209 lbs / 95 kg,"Praha, CZE",Czechia,L,2022-08-26,https://www.eliteprospects.com/player/247398/jiri-patera
483427,2003-09-27,27-Sep-03,G,"6'4"" / 193 cm",190 lbs / 86 kg,"Winnipeg, MB, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/483427/tyler-brennan
295294,2002-05-20,20-May-02,G,"6'3"" / 191 cm",176 lbs / 80 kg,"Drummondville, QC, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/295294/olivier-adam
