ep_id,birthdate,birthplace,nation_primary,nation_secondary,height,weight,pos,handedness,date_retrieved,source
472420,2002-02-06,"Pardubice, CZE",Czechia,NA,187,88,D,R,2022-08-26,https://www.eliteprospects.com/player/472420/michal-hradek
296636,2002-01-03,"Houston, TX, USA",USA,Canada,178,79,C,L,2022-08-26,https://www.eliteprospects.com/player/296636/thomas-bordeleau
247224,1999-03-21,"Decin, CZE",Czechia,NA,180,88,LW,L,2022-08-26,https://www.eliteprospects.com/player/247224/michal-stinil
169098,1995-11-05,"Moskva, RUS",Russia,NA,186,86,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/169098/alexander-a.-sharov
363872,2000-07-06,"Pori, FIN",Finland,NA,188,91,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/363872/jesperi-kotkaniemi
561331,2004-08-16,"Surrey, BC, CAN",Canada,NA,178,71,F,L,2022-08-26,https://www.eliteprospects.com/player/561331/kyle-chyzowski
226921,1999-06-25,"Langley, BC, CAN",Canada,NA,175,79,LW,L,2022-08-26,https://www.eliteprospects.com/player/226921/james-malm
476039,2003-12-18,"Sault Ste. Marie, MI, USA",USA,Canada,185,86,D,L,2022-08-26,https://www.eliteprospects.com/player/476039/tyler-dunbar
626544,2004-01-26,"Fort Erie, ON, CAN",Canada,NA,188,86,C,L,2022-08-26,https://www.eliteprospects.com/player/626544/owen-mehlenbacher
638635,2004-04-22,NA,Finland,NA,184,69,C/RW,R,2022-08-26,https://www.eliteprospects.com/player/638635/venni-tolppola
512236,2003-04-28,"Dubuque, IA, USA",USA,NA,182,75,F,L,2022-08-26,https://www.eliteprospects.com/player/512236/andrew-king
305432,2001-05-14,"Orlando, FL, USA",USA,NA,180,80,C,L,2022-08-26,https://www.eliteprospects.com/player/305432/jack-hughes
242584,1997-01-13,"Yaroslavl, RUS",Russia,NA,185,91,D,L,2022-08-26,https://www.eliteprospects.com/player/242584/ivan-provorov
122954,1997-05-15,"Rovaniemi, FIN",Finland,NA,178,83,D,R,2022-08-26,https://www.eliteprospects.com/player/122954/vili-saarijarvi
522140,2001-10-11,NA,Russia,NA,185,83,D,L,2022-08-26,https://www.eliteprospects.com/player/522140/daniil-l.-zaitsev
423703,2002-04-15,"Goteborg, SWE",Sweden,NA,186,85,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/423703/william-hallen
481704,2001-06-16,"Calgary, AB, CAN",Canada,NA,183,90,G,R,2022-08-26,https://www.eliteprospects.com/player/481704/matt-davis
290146,2001-06-08,"Saint-Hyacinthe, QC, CAN",Canada,NA,185,84,G,L,2022-08-26,https://www.eliteprospects.com/player/290146/jonathan-lemieux
427900,2002-06-03,"Praha, CZE",Czechia,NA,191,92,D,R,2022-08-26,https://www.eliteprospects.com/player/427900/michael-krutil
285257,2000-04-22,"Trenton, MI, USA",USA,NA,185,79,C/RW,R,2022-08-26,https://www.eliteprospects.com/player/285257/chase-mclane
479813,2003-09-04,"Perth, ON, CAN",Canada,NA,185,84,G,L,2022-08-26,https://www.eliteprospects.com/player/479813/patrick-leaver
290129,2001-01-05,"Anaheim, CA, USA",USA,NA,180,79,D,L,2022-08-26,https://www.eliteprospects.com/player/290129/cam-york
707283,2004-04-01,NA,Russia,NA,182,76,G,R,2022-08-26,https://www.eliteprospects.com/player/707283/sergei-murashov
284005,1999-06-01,"Zion, IL, USA",USA,NA,183,86,RW,R,2022-08-26,https://www.eliteprospects.com/player/284005/cole-coskey
283918,2000-01-04,"Mequon, WI, USA",USA,NA,178,81,D,L,2022-08-26,https://www.eliteprospects.com/player/283918/spencer-stastney
240726,1998-08-28,"Sundbyberg, SWE",Sweden,NA,191,85,D,L,2022-08-26,https://www.eliteprospects.com/player/240726/hugo-danielsson
475247,2003-02-10,"Sudbury, ON, CAN",Canada,NA,185,79,C,L,2022-08-26,https://www.eliteprospects.com/player/475247/max-mccue
670882,2004-08-15,"Jacksonville, FL, USA",USA,Canada,185,78,RW,R,2022-08-26,https://www.eliteprospects.com/player/670882/jake-richard
711932,2005-01-02,"Fribourg, SUI",Switzerland,Denmark,187,86,C/W,L,2022-08-26,https://www.eliteprospects.com/player/711932/valdemar-william-hull
372048,2001-03-12,"Sault Ste. Marie, ON, CAN",Canada,NA,183,82,LW,L,2022-08-26,https://www.eliteprospects.com/player/372048/nicholas-porco
392063,2000-10-03,"Togliatti, RUS",Russia,NA,194,92,D,L,2022-08-26,https://www.eliteprospects.com/player/392063/vadim-antipin
570743,2004-07-11,"Montreal, QC, CAN",Canada,NA,183,84,D,L,2022-08-26,https://www.eliteprospects.com/player/570743/francesco-iasenza
512365,2003-02-13,"Flower Mound, TX, USA",USA,NA,172,75,F,R,2022-08-26,https://www.eliteprospects.com/player/512365/evan-werner
119271,1996-10-10,"Prince Albert, SK, CAN",Canada,NA,191,94,D,L,2022-08-26,https://www.eliteprospects.com/player/119271/ryan-pilon
234764,1999-03-18,"Poprad, SVK",Slovakia,NA,175,78,LW,L,2022-08-26,https://www.eliteprospects.com/player/234764/patrik-hrehorcak
85491,1996-10-22,"Villingen-Schwenningen, GER",Germany,NA,194,94,D,R,2022-08-26,https://www.eliteprospects.com/player/85491/kai-wissmann
529248,2003-01-05,"Scarborough, ON, CAN",Canada,Switzerland,183,82,LW,L,2022-08-26,https://www.eliteprospects.com/player/529248/brennan-othmann
417254,2002-04-27,"Germantown, WI, USA",USA,NA,187,86,G,L,2022-08-26,https://www.eliteprospects.com/player/417254/noah-grannan
709146,2005-08-23,"Novosibirsk, RUS",Russia,NA,189,83,G,L,2022-08-26,https://www.eliteprospects.com/player/709146/yegor-zavragin
316647,2000-01-26,"Liberec, CZE",Czechia,NA,187,84,C/RW,R,2022-08-26,https://www.eliteprospects.com/player/316647/jan-sir
292750,1999-04-30,"Arvidsjaur, SWE",Sweden,NA,182,82,RW,R,2022-08-26,https://www.eliteprospects.com/player/292750/linus-andersson
475290,2002-02-24,"Calgary, AB, CAN",Canada,NA,183,79,D,L,2022-08-26,https://www.eliteprospects.com/player/475290/ben-zloty
286948,1999-01-01,"Ottawa, ON, CAN",Canada,NA,178,82,C,R,2022-08-26,https://www.eliteprospects.com/player/286948/greg-meireles
476602,2002-11-21,"Hamilton, ON, CAN",Canada,NA,197,95,G,L,2022-08-26,https://www.eliteprospects.com/player/476602/sebastian-cossa
273830,2000-03-28,"Praha, CZE",Czechia,NA,184,77,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/273830/jakub-lauko
620321,2004-04-08,"Moskva, RUS",Russia,NA,185,82,D,L,2022-08-26,https://www.eliteprospects.com/player/620321/artyom-duda
300602,1999-03-27,"Oakville, ON, CAN",Canada,NA,188,93,G,L,2022-08-26,https://www.eliteprospects.com/player/300602/christian-propp
481531,2002-08-22,"Cranberry Township, PA, USA",USA,Canada,195,85,G,L,2022-08-26,https://www.eliteprospects.com/player/481531/aidan-campbell
423552,2003-11-05,"Goteborg, SWE",Sweden,NA,189,90,D,L,2022-08-26,https://www.eliteprospects.com/player/423552/filip-maniscalchi
571946,2004-05-06,"Gilbert, AZ, USA",USA,NA,177,73,D,L,2022-08-26,https://www.eliteprospects.com/player/571946/jake-livanavage
673794,2004-08-19,"Windham, NH, USA",USA,NA,177,77,C,R,2022-08-26,https://www.eliteprospects.com/player/673794/jackson-kyrkostas
450906,2001-03-15,"Moskva, RUS",Russia,NA,192,89,G,L,2022-08-26,https://www.eliteprospects.com/player/450906/vadim-zherenko
620270,2004-01-25,"Jyvaskyla, FIN",Finland,NA,195,106,G,L,2022-08-26,https://www.eliteprospects.com/player/620270/topias-leinonen
273154,1999-02-26,"Saline, MI, USA",USA,NA,175,70,LW,L,2022-08-26,https://www.eliteprospects.com/player/273154/brandon-kruse
273677,1999-02-26,"Waterloo, ON, CAN",Canada,NA,183,86,C,L,2022-08-26,https://www.eliteprospects.com/player/273677/ben-jones
239362,1997-04-04,"Riga, LAT",Latvia,NA,183,84,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/239362/martins-dzierkals
475841,2003-05-05,"Regina, SK, CAN",Canada,NA,188,90,D,R,2022-08-26,https://www.eliteprospects.com/player/475841/corson-ceulemans
225022,1997-07-09,"Parker, TX, USA",USA,NA,191,86,C,L,2022-08-26,https://www.eliteprospects.com/player/225022/david-cotton
619016,2005-05-25,"Liberec, CZE",Czechia,NA,195,92,D,L,2022-08-26,https://www.eliteprospects.com/player/619016/jakub-dvorak
297962,1999-02-13,"Gloucester, ON, CAN",Canada,NA,180,75,LW,L,2022-08-26,https://www.eliteprospects.com/player/297962/nick-mchugh
252712,2002-01-05,"Dallas, TX, USA",USA,Canada,185,78,W/C,L,2022-08-26,https://www.eliteprospects.com/player/252712/cross-hanas
272221,1998-02-11,"St. Louis, MO, USA",USA,NA,191,95,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/272221/trent-frederic
382866,2000-06-20,"St-Cyprien, QC, CAN",Canada,NA,191,82,G,L,2022-08-26,https://www.eliteprospects.com/player/382866/zachary-emond
518275,2002-11-26,"Concord, NH, USA",USA,NA,183,76,D,L,2022-08-26,https://www.eliteprospects.com/player/518275/nate-benoit
216102,1999-07-30,"Halifax, NS, CAN",Canada,NA,189,84,C/RW,L,2022-08-26,https://www.eliteprospects.com/player/216102/shane-bowers
333802,2000-01-25,"Niagara-on-the-Lake, ON, CAN",Canada,NA,185,84,C,L,2022-08-26,https://www.eliteprospects.com/player/333802/hunter-holmes
620324,2004-03-18,"Omsk, RUS",Russia,NA,188,86,D,R,2022-08-26,https://www.eliteprospects.com/player/620324/artyom-barabosha
153634,1997-02-26,"Geneve, SUI",Switzerland,NA,183,82,W/C,R,2022-08-26,https://www.eliteprospects.com/player/153634/damien-riat
204243,1996-09-24,"Waterloo, ON, CAN",Canada,NA,185,94,C,L,2022-08-26,https://www.eliteprospects.com/player/204243/brandon-lindberg
320295,2001-06-01,"St. John's, NL, CAN",Canada,NA,183,84,LW,L,2022-08-26,https://www.eliteprospects.com/player/320295/brett-budgell
285679,1997-01-05,"Ufa, RUS",Russia,NA,190,93,C,L,2022-08-26,https://www.eliteprospects.com/player/285679/mikhail-vorobyov
620332,2004-01-29,"Engels, RUS",Russia,NA,192,105,F,L,2022-08-26,https://www.eliteprospects.com/player/620332/roman-makarov
265119,1997-04-20,"Moskva, RUS",Russia,NA,176,76,LW,R,2022-08-26,https://www.eliteprospects.com/player/265119/pavel-podluboshnov
241023,1997-10-17,"Kingston, ON, CAN",Canada,NA,178,85,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/241023/hayden-verbeek
199750,1998-09-22,"Mikkeli, FIN",Finland,NA,170,72,RW,R,2022-08-26,https://www.eliteprospects.com/player/199750/jerry-turkulainen
473175,2003-02-05,"Pitea, SWE",Sweden,NA,183,86,RW,L,2022-08-26,https://www.eliteprospects.com/player/473175/simon-robertsson
247398,1999-02-24,"Praha, CZE",Czechia,NA,187,95,G,L,2022-08-26,https://www.eliteprospects.com/player/247398/jiri-patera
483427,2003-09-27,"Winnipeg, MB, CAN",Canada,NA,193,86,G,L,2022-08-26,https://www.eliteprospects.com/player/483427/tyler-brennan
295294,2002-05-20,"Drummondville, QC, CAN",Canada,NA,191,80,G,R,2022-08-26,https://www.eliteprospects.com/player/295294/olivier-adam
413363,2002-01-18,"Sherwood Park, AB, CAN",Canada,NA,188,91,D,L,2022-08-26,https://www.eliteprospects.com/player/413363/kaiden-guhle
483415,2003-01-27,"Winnipeg, MB, CAN",Canada,NA,185,89,LW/C,L,2022-08-26,https://www.eliteprospects.com/player/483415/eric-alarie
166400,1997-01-21,"Bratislava, SVK",Slovakia,NA,188,88,D,L,2022-08-26,https://www.eliteprospects.com/player/166400/andrej-vadovic
231410,1997-04-10,"Chateauguay, QC, CAN",Canada,NA,188,93,LW,L,2022-08-26,https://www.eliteprospects.com/player/231410/samuel-laberge
630001,2003-01-14,"Swift Current, SK, CAN",Canada,NA,188,74,G,R,2022-08-26,https://www.eliteprospects.com/player/630001/chase-coward
511921,2003-12-12,"Lewis Center, OH, USA",USA,NA,183,83,D,L,2022-08-26,https://www.eliteprospects.com/player/511921/teddy-sawyer
200329,1997-04-18,"Los Angeles, CA, USA",USA,NA,183,88,RW,R,2022-08-26,https://www.eliteprospects.com/player/200329/evan-weinger
216656,1996-08-09,"Magnitogorsk, RUS",Russia,NA,188,83,LW,L,2022-08-26,https://www.eliteprospects.com/player/216656/artur-boltanov
718383,2003-12-06,"Glace Bay, NS, CAN",Canada,NA,188,93,F,L,2022-08-26,https://www.eliteprospects.com/player/718383/connor-o-brien
265424,1999-01-14,"Rodovre, DEN",Denmark,NA,202,95,D,L,2022-08-26,https://www.eliteprospects.com/player/265424/malte-setkov
512167,2003-01-14,"Bloomfield Hills, MI, USA",USA,NA,193,96,D,R,2022-08-26,https://www.eliteprospects.com/player/512167/ryan-mast
418533,2001-06-08,"Oakville, ON, CAN",Canada,NA,191,96,D,L,2022-08-26,https://www.eliteprospects.com/player/418533/michael-vukojevic
217027,1998-07-07,"Zlin, CZE",Czechia,NA,182,79,RW/C,R,2022-08-26,https://www.eliteprospects.com/player/217027/jiri-karafiat
529920,2003-10-14,"San Diego, CA, USA",USA,Sweden,180,84,LW,L,2022-08-26,https://www.eliteprospects.com/player/529920/samuel-harris
296339,2001-02-27,"Chateauguay, QC, CAN",Canada,NA,178,68,LW/C,L,2022-08-26,https://www.eliteprospects.com/player/296339/alexander-campbell
312022,1999-04-03,"Lakeville, MN, USA",USA,NA,180,82,D,L,2022-08-26,https://www.eliteprospects.com/player/312022/joshua-ess
251754,1998-11-05,"Ottawa, ON, CAN",Canada,NA,185,84,RW,R,2022-08-26,https://www.eliteprospects.com/player/251754/bobby-dow
427962,2002-08-20,"Ostrava, CZE",Czechia,NA,180,78,C,L,2022-08-26,https://www.eliteprospects.com/player/427962/ivan-ivan
187768,1997-04-15,"Uppsala, SWE",Sweden,NA,184,89,D,L,2022-08-26,https://www.eliteprospects.com/player/187768/jonathan-leman
296698,2001-01-11,"Montreal, QC, CAN",Canada,NA,182,93,RW,R,2022-08-26,https://www.eliteprospects.com/player/296698/nathan-legare
236454,1998-04-30,"Hradec Kralove, CZE",Czechia,NA,191,93,G,L,2022-08-26,https://www.eliteprospects.com/player/236454/milan-kloucek
561845,2003-03-05,"Kosice, SVK",Slovakia,NA,181,80,LW/RW,L,2022-08-26,https://www.eliteprospects.com/player/561845/lubomir-kupco
514635,2001-02-12,"Mogilev, BLR",Belarus,NA,189,86,LW,L,2022-08-26,https://www.eliteprospects.com/player/514635/vladimir-alistrov
691489,2005-07-31,"Kauniainen, FIN",Finland,NA,183,79,C,L,2022-08-26,https://www.eliteprospects.com/player/691489/tom-leppa
288459,2000-03-14,"Goteborg, SWE",Sweden,NA,180,91,LW/RW,R,2022-08-26,https://www.eliteprospects.com/player/288459/samuel-fagemo
709028,2004-09-20,"Magnitogorsk, RUS",Russia,NA,174,73,F,L,2022-08-26,https://www.eliteprospects.com/player/709028/roman-kantserov
410533,2001-08-23,"Quebec, QC, CAN",Canada,NA,191,92,D,R,2022-08-26,https://www.eliteprospects.com/player/410533/thomas-pelletier
535814,2004-04-21,"Rockland, ON, CAN",Canada,NA,179,77,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/535814/cedrick-guindon
221667,1998-04-19,"Tampere, FIN",Finland,NA,195,98,LW/RW,R,2022-08-26,https://www.eliteprospects.com/player/221667/patrik-laine
105407,1997-05-06,"Zurich, SUI",Switzerland,Thailand,189,99,D,L,2022-08-26,https://www.eliteprospects.com/player/105407/jonas-siegenthaler
403021,2002-02-27,"Gavle, SWE",Sweden,NA,185,84,LW,L,2022-08-26,https://www.eliteprospects.com/player/403021/alexander-ljungkrantz
543274,2003-10-31,"Guldsmedshyttan, SWE",Sweden,NA,186,75,C,L,2022-08-26,https://www.eliteprospects.com/player/543274/gustav-karlsson
427906,2002-06-24,"Litvinov, CZE",Czechia,NA,182,82,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/427906/jan-mysak
375738,2000-01-08,"Moskva, RUS",Russia,NA,193,95,LW/RW,R,2022-08-26,https://www.eliteprospects.com/player/375738/vladislav-kotkov
562236,2004-01-13,"Kanata, ON, CAN",Canada,NA,188,86,C,L,2022-08-26,https://www.eliteprospects.com/player/562236/owen-allard
397010,2002-01-11,"Tampere, FIN",Finland,NA,175,80,RW,R,2022-08-26,https://www.eliteprospects.com/player/397010/kasper-simontaival
243386,1998-03-31,"Boca Raton, FL, USA",Canada,USA,188,95,D,L,2022-08-26,https://www.eliteprospects.com/player/243386/jakob-chychrun
67208,1996-02-17,"Umea, SWE",Sweden,NA,180,83,D,L,2022-08-26,https://www.eliteprospects.com/player/67208/sebastian-aho
177710,1997-01-25,"Boston, MA, USA",USA,NA,191,98,D,L,2022-08-26,https://www.eliteprospects.com/player/177710/noah-hanifin
535584,2005-07-17,"North Vancouver, BC, CAN",Canada,NA,175,82,C,R,2022-08-26,https://www.eliteprospects.com/player/535584/connor-bedard
295828,2001-09-29,"Wotton, QC, CAN",Canada,NA,191,84,G,L,2022-08-26,https://www.eliteprospects.com/player/295828/william-grimard
482887,2001-01-22,"Magnitogorsk, RUS",Russia,NA,188,85,C/LW,R,2022-08-26,https://www.eliteprospects.com/player/482887/yegor-spiridonov
656109,2003-11-30,"Zollikon, SUI",Switzerland,NA,176,76,LW,L,2022-08-26,https://www.eliteprospects.com/player/656109/livio-curdin-truog
212368,1997-12-20,"Ostersund, SWE",Sweden,NA,181,82,LW,L,2022-08-26,https://www.eliteprospects.com/player/212368/jonathan-dahlen
108472,1998-06-05,"Regina, SK, CAN",Canada,NA,183,80,D,L,2022-08-26,https://www.eliteprospects.com/player/108472/kale-clague
130739,1996-03-02,"Ceske Budejovice, CZE",Czechia,NA,186,94,RW,R,2022-08-26,https://www.eliteprospects.com/player/130739/lukas-vopelka
372927,1999-10-05,"Kangasala, FIN",Finland,NA,190,94,F/D,L,2022-08-26,https://www.eliteprospects.com/player/372927/samuli-vainionpaa
404124,2002-06-19,"Brno, CZE",Czechia,NA,179,73,C,L,2022-08-26,https://www.eliteprospects.com/player/404124/jakub-konecny
656033,2004-01-05,"Biel-Bienne, SUI",Switzerland,Italy,180,75,G,L,2022-08-26,https://www.eliteprospects.com/player/656033/alessio-beglieri
300850,1998-05-22,"Madison, WI, USA",USA,NA,183,86,D,L,2022-08-26,https://www.eliteprospects.com/player/300850/cole-hults
502982,2002-11-03,"Markham, ON, CAN",Canada,NA,193,89,D,R,2022-08-26,https://www.eliteprospects.com/player/502982/ben-roger
569257,2004-10-12,"Clavet, SK, CAN",Canada,NA,183,85,D,R,2022-08-26,https://www.eliteprospects.com/player/569257/kalem-parker
573985,2003-10-22,"St-Francois-de-Madawaska, NB, CAN",Canada,NA,171,73,RW,R,2022-08-26,https://www.eliteprospects.com/player/573985/josh-nadeau
188976,1998-10-18,"Praha, CZE",Czechia,NA,178,74,LW/C,L,2022-08-26,https://www.eliteprospects.com/player/188976/albert-michnac
12078,1990-07-29,"Spokane, WA, USA",USA,NA,173,84,C,R,2022-08-26,https://www.eliteprospects.com/player/12078/tyler-johnson
576365,2004-09-02,"St-Basile-le-Grand, QC, CAN",Canada,NA,187,77,C,L,2022-08-26,https://www.eliteprospects.com/player/576365/matthew-maltais
397014,2002-03-01,"Helsinki, FIN",Finland,NA,173,80,D,L,2022-08-26,https://www.eliteprospects.com/player/397014/luka-nyman
247757,1997-02-03,"Ridgefield, CT, USA",USA,NA,185,88,D,R,2022-08-26,https://www.eliteprospects.com/player/247757/mckay-flanagan
325127,2000-03-14,"Voorhees, NJ, USA",USA,Sweden,193,103,D,L,2022-08-26,https://www.eliteprospects.com/player/325127/mattias-samuelsson
414766,2000-10-01,"Salford, GBR",Canada,U.K.,191,91,C,L,2022-08-26,https://www.eliteprospects.com/player/414766/ty-glover
269279,1999-10-14,"Bratislava, SVK",Slovakia,NA,181,83,LW,L,2022-08-26,https://www.eliteprospects.com/player/269279/adam-liska
502341,2003-04-10,"Sainte-Julie, QC, CAN",Canada,NA,191,93,D,R,2022-08-26,https://www.eliteprospects.com/player/502341/mikael-diotte
253923,1997-11-18,"London, ON, CAN",Canada,NA,175,81,D,L,2022-08-26,https://www.eliteprospects.com/player/253923/jacob-bryson
385680,2001-01-24,"Bay Shore, NY, USA",USA,NA,178,77,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/385680/robert-mastrosimone
221679,1998-01-02,"Vaasa, FIN",Finland,NA,190,93,D,L,2022-08-26,https://www.eliteprospects.com/player/221679/eddie-ahlmark
388238,2001-02-13,"Zvolen, SVK",Slovakia,NA,186,85,D,R,2022-08-26,https://www.eliteprospects.com/player/388238/david-mudrak
199999,1997-08-13,"Prince George, BC, CAN",Canada,NA,190,91,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/199999/brogan-o-brien
526042,2004-07-11,"Kempele, FIN",Finland,NA,180,74,RW/C,R,2022-08-26,https://www.eliteprospects.com/player/526042/aaron-hakala
603788,2004-04-23,"Toronto, ON, CAN",Canada,NA,180,78,C,L,2022-08-26,https://www.eliteprospects.com/player/603788/paul-ludwinski
360914,2000-01-15,"Holland Landing, ON, CAN",Canada,NA,188,81,D,L,2022-08-26,https://www.eliteprospects.com/player/360914/carter-robertson
709023,2004-01-11,"Chelyabinsk, RUS",Russia,NA,188,83,D,R,2022-08-26,https://www.eliteprospects.com/player/709023/vsevolod-komarov
344808,2002-01-23,"Saltsjo-Boo, SWE",Sweden,NA,184,88,RW,R,2022-08-26,https://www.eliteprospects.com/player/344808/alexander-holtz
574744,2003-08-03,"Fargo, ND, USA",USA,NA,178,69,RW/C,R,2022-08-26,https://www.eliteprospects.com/player/574744/jackson-blake
519772,2001-03-15,"Krasnoyarsk, RUS",Russia,NA,179,79,LW,L,2022-08-26,https://www.eliteprospects.com/player/519772/arseni-gritsyuk
398138,2000-03-30,"Chelyabinsk, RUS",Russia,NA,191,80,D,L,2022-08-26,https://www.eliteprospects.com/player/398138/yegor-zamula
